,open,close,high,low,trade value,turnover,return
692,455.75,437.74,455.79,436.48,195000.0,0.6562,-0.039601570898878946
693,428.76,432.1,437.29,403.89,366000.0,1.3073,-0.012884360579339282
694,429.53,439.86,451.19,428.76,175000.0,0.5946,0.017958805831983282
695,437.29,433.05,446.68,421.95,177000.0,0.6077,-0.015482198881462295
696,429.53,424.97,435.84,419.69,116000.0,0.4056,-0.018658353538852257
697,423.3,437.74,445.64,420.59,121000.0,0.4138,0.030049179942113424
698,441.71,450.38,450.56,437.74,184000.0,0.6208,0.028875588248732154
699,453.9,449.29,460.26,442.25,155000.0,0.5165,-0.002420178515919802
700,454.21,465.76,473.75,451.32,174000.0,0.5559,0.03665783792205479
701,472.8,452.05,473.84,449.29,257000.0,0.8293,-0.029435760906904807
702,450.38,437.83,450.38,433.27,150000.0,0.5068,-0.03145669726800138
703,435.48,395.5,435.48,394.06,293000.0,1.0541,-0.09668136034533947
704,435.03,435.03,435.03,419.15,429000.0,1.4747,0.09994943109987342
705,437.74,441.3,455.75,433.05,341000.0,1.1501,0.014412799117302422
706,441.85,428.26,441.85,427.81,209000.0,0.7213,-0.029549059596646332
707,424.2,451.73,456.47,419.69,241000.0,0.8055,0.0548031569607248
708,457.14,457.87,466.85,451.32,272000.0,0.8741,0.013592190025014883
709,455.34,457.82,460.3,447.22,138000.0,0.4567,-0.00010920130167957343
710,451.73,451.32,462.47,447.22,163000.0,0.5354,-0.014197719627801364
711,450.38,450.38,451.32,445.1,193000.0,0.6432,-0.0020827794026411217
712,446.58,444.1,450.38,433.32,186000.0,0.6311,-0.013943780807318173
713,437.74,433.32,442.25,430.07,208000.0,0.7145,-0.024273812204458567
714,428.71,439.64,442.25,428.71,202000.0,0.6937,0.01458506415582006
715,441.35,440.49,442.25,429.17,141000.0,0.4841,0.0019334000545900842
716,428.76,439.45,443.25,427.81,253000.0,0.8584,-0.0023610070603192757
717,439.27,426.95,440.0,426.23,201000.0,0.7008,-0.02844464671748781
718,427.13,424.2,434.58,413.46,266000.0,0.9358,-0.006441035250029259
719,425.15,426.41,428.17,415.18,292000.0,1.0385,0.005209806694955299
720,421.99,428.67,429.17,416.08,284000.0,1.0016,0.00530006331934052
721,427.81,424.29,428.26,422.85,213000.0,0.7494,-0.010217649940513662
722,423.16,418.74,424.2,414.5,345000.0,1.2304,-0.013080675952768184
723,419.1,420.09,423.52,410.66,323000.0,1.1553,0.003223957587046744
724,420.5,434.9,435.44,416.44,465000.0,1.6345,0.035254350258278055
725,435.84,426.46,436.16,420.59,293000.0,1.0249,-0.019406760174752846
726,428.71,423.71,428.76,414.72,262000.0,0.9347,-0.00644843596116873
727,423.71,428.17,431.42,415.67,402000.0,1.4158,0.010526067357390811
728,428.67,439.27,442.21,428.67,396000.0,1.3498,0.025924282411191824
729,437.2,430.25,437.2,427.45,358000.0,1.2391,-0.020534067885355167
730,426.91,424.2,428.76,421.95,260000.0,0.9135,-0.014061592097617703
731,426.68,428.71,435.93,419.24,591000.0,2.0784,0.010631777463460557
732,429.71,425.96,432.28,424.65,598000.0,2.0854,-0.006414592615054504
733,428.49,423.66,428.49,419.24,505000.0,1.7805,-0.005399568034557101
734,422.85,446.04,451.73,419.6,739000.0,2.5291,0.05282537884152383
735,446.77,464.59,475.56,437.74,867000.0,2.8044,0.04158819836785921
736,459.85,459.09,469.1,453.53,384000.0,1.2507,-0.011838395144105562
737,460.3,445.37,466.8,437.74,442000.0,1.4759,-0.029885207693480464
738,445.37,435.89,445.37,430.97,470000.0,1.6136,-0.021285672586838
739,431.87,418.79,433.23,412.47,373000.0,1.3192,-0.03923008098373437
740,419.69,426.77,430.97,419.24,392000.0,1.3733,0.01905489624871648
741,426.82,431.33,432.37,419.69,448000.0,1.5708,0.010684912247814982
742,432.87,426.37,433.14,421.99,373000.0,1.3059,-0.011499316068903087
743,426.41,433.18,436.84,422.4,362000.0,1.2511,0.015972043061190933
744,433.59,439.27,444.42,428.71,326000.0,1.1147,0.014058820813518613
745,439.0,423.21,439.14,422.49,250000.0,0.8757,-0.03656065745441306
746,419.69,430.61,439.41,417.66,414000.0,1.4408,0.017485409134945007
747,435.93,435.48,441.8,431.11,445000.0,1.5225,0.011309537632660627
748,435.48,415.18,435.53,405.7,1390000.0,5.0204,-0.04661522917240746
749,422.4,425.96,454.8,415.99,1260000.0,4.362,0.025964641842092462
750,426.37,410.35,426.37,410.03,656000.0,2.3498,-0.036646633486712266
751,410.21,422.31,426.91,409.31,468000.0,1.6682,0.02914585110271717
752,421.27,446.86,451.5,421.18,930000.0,3.1484,0.0581326513698468
753,443.61,444.19,456.24,437.74,518000.0,1.7146,-0.0059750257351296465
754,430.11,436.07,447.58,424.79,403000.0,1.3730000000000002,-0.01828046556653684
755,433.72,427.99,435.48,425.06,568000.0,1.9814,-0.018529135230582194
756,427.13,437.6,446.77,427.09,392000.0,1.3343,0.022453795649431063
757,439.86,448.44,449.52,436.12,549000.0,1.8457,0.024771480804387513
758,451.41,480.11,493.29,451.41,883000.0,2.0372,0.07062260280082056
759,480.61,497.8,502.05,480.52,608000.0,1.3608,0.036845722855179064
760,498.66,492.89,520.77,488.73,480000.0,1.0528,-0.00986339895540378
761,469.33,460.17,491.85,450.38,757000.0,1.7872,-0.06638398019842151
762,491.94,498.39,506.2,488.28,775000.0,1.7078,0.08305626181628512
763,499.47,476.69,519.87,467.07,627000.0,1.396,-0.043540199442203886
764,464.82,478.67,482.82,429.03,545000.0,1.298,0.00415364282867281
765,473.84,476.14,491.89,460.44,329000.0,0.7694,-0.0052854785133809035
766,476.19,476.82,485.12,470.14,563000.0,1.3083,0.0014281513840466165
767,481.92,482.46,485.08,473.84,381000.0,0.8781,0.011828362904240608
768,485.58,530.7,530.7,482.69,620000.0,1.3261,0.09998756373585382
769,541.49,543.47,552.82,519.24,529000.0,1.0833,0.024062558884492047
770,539.23,540.95,557.1,532.51,466000.0,0.9483,-0.0046368704804312655
771,536.12,564.82,586.66,533.82,436000.0,0.8551,0.044126074498567425
772,559.45,568.07,569.51,558.68,186000.0,0.3652,0.005754045536631169
773,570.78,572.94,593.16,564.59,278000.0,0.5325,0.008572887144189911
774,566.72,556.88,573.12,550.56,348000.0,0.6851,-0.028030858379586077
775,552.91,557.01,573.03,546.95,236000.0,0.4699,0.00023344347076559302
776,548.75,558.82,563.1,546.05,239000.0,0.4756,0.0032494928277770896
777,559.0,545.28,565.9,537.02,218000.0,0.4377,-0.024229626713431984
778,541.98,537.43,561.89,534.76,398000.0,0.8029999999999999,-0.01439627347417849
779,536.52,542.53,546.05,521.54,146000.0,0.3008,0.009489607948942158
780,546.99,561.8,562.38,537.92,293000.0,0.5826,0.03551877315540142
781,563.65,550.02,566.35,548.44,326000.0,0.6426,-0.020968316126735442
782,539.28,540.09,557.1,533.19,186000.0,0.38,-0.01805388894949267
783,537.02,537.34,541.53,518.97,230000.0,0.4805,-0.005091743968597795
784,537.92,533.5,539.28,523.48,130000.0,0.2699,-0.007146313321174769
785,533.5,528.54,538.83,524.43,135000.0,0.2833,-0.009297094657919502
786,523.48,514.59,532.51,510.44,195000.0,0.4178,-0.02639346123282993
787,512.65,531.97,532.73,512.65,180000.0,0.3823,0.03377446122155492
788,533.41,542.21,544.69,530.25,139000.0,0.2854,0.019249205782281065
789,541.53,532.51,541.53,528.0,116000.0,0.2401,-0.017889747514800658
790,528.0,522.76,528.0,518.07,140000.0,0.2974,-0.01830951531426639
791,523.48,516.13,525.6,513.96,169000.0,0.3613,-0.012682684214553541
792,517.76,519.85,524.35,517.26,105000.0,0.2247,0.007207486485962811
793,522.07,505.27,522.07,505.05,121000.0,0.2635,-0.028046551889968296
794,504.91,522.76,523.07,496.28,168000.0,0.3693,0.03461515625309253
795,516.85,527.07,531.29,508.54,131000.0,0.2784,0.008244701201316262
796,522.57,539.19,540.69,522.17,174000.0,0.3615,0.02299504809607833
797,535.33,544.6,547.14,531.25,172000.0,0.3504,0.01003356887182627
798,548.5,569.61,575.11,540.6,237000.0,0.46799999999999997,0.04592361366140274
799,570.3,560.58,572.11,558.04,163000.0,0.3212,-0.01585295201980297
800,556.22,553.9,563.03,551.68,187000.0,0.3736,-0.011916229619322927
801,557.95,558.67,567.57,554.86,161000.0,0.32,0.008611662755009908
802,547.37,542.6,556.17,540.37,197000.0,0.3999,-0.02876474484042446
803,542.6,564.8,570.3,541.28,340000.0,0.6834,0.040914117213416645
804,562.49,586.05,590.27,559.49,345000.0,0.6659,0.03762393767705374
805,585.73,572.25,590.27,567.62,254000.0,0.4894,-0.023547478884054174
806,574.38,589.87,597.09,574.38,265000.0,0.5031,0.03079073831367407
807,589.73,627.01,631.55,588.73,458000.0,0.8361,0.06296302575143664
808,627.19,626.92,635.63,617.61,240000.0,0.4283,-0.00014353838056813117
809,626.83,628.96,631.05,619.61,327000.0,0.5853,0.003254003700631891
810,628.96,630.46,662.83,616.38,183000.0,0.3173,0.002384889341134677
811,647.49,656.52,664.56,635.68,224000.0,0.3794,0.041334898328204694
812,654.57,635.5,660.65,631.14,339000.0,0.5845,-0.03201730335709496
813,635.59,625.37,635.59,605.53,259000.0,0.4692,-0.015940204563336002
814,617.52,621.74,626.6,609.44,218000.0,0.3958,-0.005804563698290632
815,621.65,617.52,637.95,610.71,323000.0,0.5766,-0.006787403094541178
816,610.75,613.02,626.6,597.09,287000.0,0.5223,-0.00728721336960747
817,618.34,613.7,641.04,610.75,331000.0,0.5924,0.0011092623405435376
818,622.51,651.53,657.47,622.51,265000.0,0.4597,0.06164249633371344
819,651.66,672.19,681.09,651.66,278000.0,0.4611,0.031709974981965594
820,662.92,704.83,711.96,660.65,401000.0,0.6421,0.048557699459974124
821,704.79,726.26,731.94,699.25,304000.0,0.4722,0.030404494700849716
822,725.99,713.55,735.53,708.33,326000.0,0.5057,-0.017500619612810908
823,712.87,704.06,726.4,703.79,327000.0,0.5104,-0.013299698689650308
824,699.29,698.29,708.33,695.16,266000.0,0.4218,-0.00819532426213676
825,693.71,697.43,714.96,690.17,186000.0,0.2941,-0.0012315800025777257
826,698.79,703.74,707.38,696.75,142000.0,0.2254,0.009047502975209065
827,703.79,726.17,726.95,699.25,158000.0,0.2453,0.031872566572882066
828,730.58,725.67,741.93,724.22,303000.0,0.4596,-0.0006885440048473024
829,724.68,693.8,724.68,685.63,724000.0,1.1576,-0.043918034368239045
830,694.34,689.3,703.56,674.64,344000.0,0.5609,-0.00648601902565582
831,690.17,681.04,690.17,676.09,413000.0,0.6748,-0.011983171333236564
832,681.04,655.93,681.04,653.39,480000.0,0.8092,-0.036870081052508
833,636.82,645.26,655.25,636.82,578000.0,1.0002,-0.016266979708200457
834,644.76,652.93,665.1,644.76,375000.0,0.6341,0.011886681337755167
835,649.3,652.57,662.92,637.18,174000.0,0.2989,-0.0005513607890583749
836,653.84,653.12,656.11,640.22,303000.0,0.5189,0.0008428214597666628
837,653.84,673.78,681.09,643.54,534000.0,0.8978,0.03163277804997544
838,672.0,690.03,694.62,661.83,581000.0,0.9516,0.0241176645195762
839,691.08,665.06,691.08,657.84,218000.0,0.3637,-0.03618683245655985
840,658.84,642.49,660.65,634.64,411000.0,0.7112,-0.03393678765825625
841,643.49,658.52,662.24,643.49,186000.0,0.3163,0.024949804666220432
842,658.66,657.7,660.61,643.85,183000.0,0.3135,-0.001245216546194361
843,653.84,642.49,662.02,638.0,450000.0,0.7772,-0.023126045309411647
844,642.31,639.81,650.66,629.23,424000.0,0.7415,-0.0041712711481891596
845,631.18,661.47,669.73,631.18,450000.0,0.7589,0.03385380034697816
846,661.43,663.33,669.73,647.26,186000.0,0.3117,0.002811918907887012
847,662.83,683.22,692.89,660.74,406000.0,0.6603,0.02998507530188599
848,688.03,668.15,702.93,667.46,350000.0,0.5734,-0.02205731682327805
849,665.19,720.86,731.03,665.19,587000.0,0.9244,0.07888947092718701
850,729.72,746.79,764.63,712.87,370000.0,0.5553,0.035970923619010664
851,748.47,786.74,803.68,746.92,531000.0,0.7491,0.05349562795431129
852,795.05,811.9,819.16,762.82,456000.0,0.6376,0.0319800696545236
853,799.59,856.26,880.87,799.59,389000.0,0.5125,0.05463727059982748
854,858.12,840.14,858.12,822.39,390000.0,0.5171,-0.01882605750589772
855,835.47,826.38,835.47,821.84,267000.0,0.3605,-0.016378222677172816
856,811.31,802.73,826.38,790.06,355000.0,0.4892,-0.028618795227377203
857,801.41,818.03,844.55,801.41,320000.0,0.4346,0.01905995789368764
858,808.22,812.35,826.38,796.87,139000.0,0.1911,-0.006943510629194516
859,833.19,853.63,876.33,832.29,420000.0,0.5464,0.05081553517572468
860,853.85,871.74,903.57,768.26,486000.0,0.6244,0.021215280625095145
861,858.17,879.74,899.03,844.55,394000.0,0.4989,0.009177048202445581
862,866.07,885.59,889.95,840.55,380000.0,0.4905,0.006649691954441206
863,876.38,866.07,896.76,857.62,213000.0,0.2715,-0.022041802640047847
864,871.88,850.9,880.78,832.42,234000.0,0.308,-0.017515905180874647
865,852.76,867.29,873.61,852.76,206000.0,0.2651,0.019261957926900886
866,874.06,839.19,874.06,835.01,178000.0,0.2358,-0.03239977400869365
867,830.92,835.78,839.05,808.22,250000.0,0.3392,-0.004063442128719452
868,835.47,826.43,844.55,817.3,96706.0,0.1294,-0.011187154514345932
869,817.67,826.07,842.82,817.67,44829.0,0.0603,-0.0004356085814889443
870,828.65,811.31,840.01,805.5,163000.0,0.2227,-0.017867735179827537
871,811.49,790.15,817.26,781.02,99837.0,0.1403,-0.02608127596109988
872,781.07,778.8,805.04,774.17,88658.0,0.1257,-0.014364361197241049
873,779.21,773.35,783.7,760.55,256000.0,0.3732,-0.006997945557267515
874,780.98,807.22,830.7,780.98,425000.0,0.5862,0.043796469903665924
875,807.22,848.95,850.68,807.22,204000.0,0.2737,0.051695944104457325
876,849.4,835.47,849.4,831.83,195000.0,0.2588,-0.015878438070557777
877,833.19,817.26,833.19,814.22,67017.0,0.0911,-0.021796114761750918
878,817.3,828.65,844.55,806.41,98849.0,0.1323,0.013936813254044056
879,828.65,842.37,844.55,826.38,175000.0,0.2322,0.01655705062450985
880,844.55,838.05,850.45,828.56,229000.0,0.3042,-0.0051283877630969865
881,826.38,809.4,835.47,807.18,140000.0,0.1894,-0.034186504385179894
882,808.22,790.06,821.84,783.25,135000.0,0.1886,-0.02389424264887574
883,805.95,814.22,817.21,794.6,154000.0,0.2122,0.030579955952712456
884,812.31,826.93,835.47,801.41,199000.0,0.2705,0.015610031686767556
885,818.21,802.0,827.29,780.98,201000.0,0.2796,-0.030147654577775573
886,794.69,796.82,812.72,783.16,323000.0,0.4526,-0.0064588528678303225
887,807.31,787.74,807.31,785.52,248000.0,0.3499,-0.01139529630280367
888,783.38,790.6,794.6,783.25,148000.0,0.2088,0.0036306395511209733
889,792.33,801.41,810.49,792.33,159000.0,0.2209,0.013673159625600784
890,801.87,830.97,840.01,801.87,181000.0,0.2434,0.0368849902047641
891,839.87,837.19,839.87,824.11,96864.0,0.1293,0.0074852281069113236
892,839.51,876.51,880.87,839.51,222000.0,0.2847,0.04696663839749626
893,903.57,915.92,936.27,901.3,597000.0,0.7281,0.04496240773065896
894,914.47,916.29,936.27,907.93,512000.0,0.6198,0.00040396541182641243
895,908.11,910.34,924.01,894.49,349000.0,0.4275,-0.006493577360879077
896,903.57,980.76,989.3,894.63,332000.0,0.3923,0.07735571324999446
897,976.68,958.06,1021.6,939.9,374000.0,0.4278,-0.02314531587748281
898,940.35,912.61,940.4,899.08,373000.0,0.4537,-0.04743961756048676
899,925.37,921.51,934.9,894.45,279000.0,0.3416,0.009752249043950778
900,934.45,925.28,936.45,908.34,141000.0,0.1692,0.004091111328146102
901,926.28,958.2,964.42,926.28,198000.0,0.2333,0.035578419505447156
902,980.22,950.7,980.54,948.89,450000.0,0.5198,-0.007827175954915444
903,950.7,983.03,991.57,950.7,369000.0,0.4206,0.034006521510465904
904,980.67,1008.1,1014.8,976.45,322000.0,0.3578,0.02550278221417468
905,1008.0,1021.0,1023.0,986.21,486000.0,0.537,0.012796349568495069
906,1006.2,1044.3,1044.8,988.8,600000.0,0.6528,0.02282076395690491
907,1030.7,1008.1,1039.5,1003.5,428000.0,0.4679,-0.03466436847649135
908,1009.4,972.36,1030.7,961.6,638000.0,0.7305,-0.03545283206031147
909,962.6,977.31,981.13,944.44,705000.0,0.8164,0.005090707145501527
910,978.45,964.1,994.39,953.34,646000.0,0.7454,-0.013516693781911449
911,958.06,976.36,987.98,947.16,682000.0,0.7898,0.01271652318224259
912,962.06,976.4,985.12,962.06,257000.0,0.2944,4.096849522716717e-05
913,980.76,985.67,996.93,968.96,451000.0,0.5105,0.009494059811552713
914,989.84,980.85,998.24,962.6,425000.0,0.4856,-0.0048900747714751835
915,1021.6,1017.6,1038.0,992.11,960000.0,1.0523,0.0374675026762501
916,1018.9,1036.9,1046.8,1018.9,486000.0,0.5222,0.018966194968553562
917,1029.8,1011.8,1030.7,1008.0,502000.0,0.5496,-0.02420677018034534
918,1014.8,989.84,1014.8,980.76,697000.0,0.775,-0.02170389405020745
919,990.12,976.09,996.66,967.14,442000.0,0.5005,-0.01389113392063368
920,978.27,958.11,986.58,939.9,531000.0,0.6125,-0.018420432542081144
921,939.81,955.93,998.7,912.65,950000.0,1.1009,-0.0022753128555177415
922,972.14,999.47,1000.3,965.51,503000.0,0.5674,0.045547268105405214
923,1008.0,1008.0,1018.5,985.3,409000.0,0.4532,0.008534523297347496
924,1007.6,993.89,1023.9,980.76,398000.0,0.4411,-0.013998015873015857
925,978.49,975.27,998.93,948.53,303000.0,0.3474,-0.0187344675970178
926,975.54,978.31,989.84,967.14,217000.0,0.2478,0.00311708552503398
927,985.3,975.13,985.3,936.27,621000.0,0.7190000000000001,-0.0032505034191615545
928,958.02,935.49,967.14,935.36,289000.0,0.3409,-0.04065099012439366
929,930.77,919.51,930.77,903.12,431000.0,0.5262,-0.017081957049246976
930,929.05,962.51,974.63,926.28,618000.0,0.7243,0.046764037367728495
931,962.6,950.7,962.6,944.44,178000.0,0.2078,-0.012270002389585533
932,944.44,921.74,944.44,917.2,101000.0,0.1219,-0.030461765015251996
933,930.82,922.24,934.9,917.65,154000.0,0.1852,0.0005424523184411889
934,921.6,913.02,921.74,899.03,256000.0,0.3141,-0.009997397640527428
935,916.29,939.72,940.35,916.29,258000.0,0.3083,0.029243609121377467
936,939.67,939.85,944.44,921.74,149000.0,0.1786,0.00013833907972582438
937,939.9,935.81,953.07,931.5,201000.0,0.2378,-0.004298558280576792
938,946.71,932.82,948.48,929.91,251000.0,0.2992,-0.0031950930210190576
939,930.86,910.84,937.49,894.49,392000.0,0.4761,-0.02356295962779531
940,907.66,893.86,908.11,889.95,223000.0,0.275,-0.018642132536998868
941,899.03,852.72,909.7,844.09,669000.0,0.8615,-0.046025104602510414
942,849.09,872.61,885.41,831.83,232000.0,0.297,0.023325358851674638
943,872.65,862.71,880.87,853.72,138000.0,0.1771,-0.01134527452126377
944,864.98,885.41,889.86,854.08,137000.0,0.1744,0.026312434074022395
945,926.73,973.95,973.95,926.73,380000.0,0.4359,0.09999887057973145
946,1025.3,1003.2,1039.3,985.53,848000.0,0.929,0.030032342522716693
947,1003.1,1002.0,1026.6,987.57,310000.0,0.3441,-0.0011961722488038617
948,1002.0,985.39,1017.1,984.4,180000.0,0.2009,-0.016576846307385207
949,981.9,967.91,983.08,949.43,315000.0,0.3652,-0.017739169262931398
950,953.52,951.66,976.31,940.81,224000.0,0.2616,-0.016788751020239467
951,942.17,975.22,983.03,935.58,241000.0,0.2789,0.024756740852825754
952,989.8,963.74,993.39,946.07,130000.0,0.15,-0.011771702795266736
953,899.53,965.78,976.22,867.43,345000.0,0.4091,0.0021167534812294164
954,952.61,931.0,952.61,926.23,245000.0,0.2907,-0.03601234235540185
955,908.25,911.34,926.19,901.3,344000.0,0.4214,-0.021117078410311407
956,893.77,860.62,908.11,844.55,577000.0,0.7409,-0.0556543112340071
957,858.21,867.61,885.41,854.13,355000.0,0.4555,0.008122051544235509
958,862.25,876.06,889.95,815.03,275000.0,0.3617,0.009739399038738439
959,882.23,879.42,894.49,868.16,77823.0,0.098,0.003835353742894343
960,880.87,873.2,891.59,860.89,179000.0,0.2294,-0.007072843465010914
961,853.63,848.91,871.7,844.55,212000.0,0.2767,-0.02781722400366482
962,851.36,842.23,862.71,830.92,83591.0,0.1097,-0.007868914254750115
963,821.84,822.12,853.54,821.39,345000.0,0.4639,-0.023877088206309405
964,824.11,847.18,851.81,817.3,123000.0,0.1646,0.030482168053325376
965,843.64,852.31,860.44,830.92,281000.0,0.3682,0.006055383743714504
966,860.44,838.42,860.44,826.38,253000.0,0.3353,-0.016296887282796102
967,835.47,829.02,858.17,781.02,299000.0,0.4028,-0.011211564609622804
968,812.76,808.27,826.38,794.6,238000.0,0.32899999999999996,-0.025029552966152835
969,803.68,839.01,842.28,794.6,395000.0,0.5385,0.03803184579410357
970,837.74,869.66,876.33,826.38,247000.0,0.3201,0.036531149807511154
971,856.81,832.97,862.71,830.24,235000.0,0.3066,-0.04218890140974629
972,826.38,809.99,830.92,798.69,366000.0,0.5003,-0.027588028380373886
973,810.49,797.55,812.76,794.6,424000.0,0.5873,-0.015358214298942019
974,794.51,763.22,794.51,761.36,369000.0,0.5316,-0.04304432323992213
975,758.28,764.54,765.09,733.3,331000.0,0.4939,0.0017295144257225559
976,762.82,767.9,785.52,744.93,266000.0,0.3834,0.004394799487273504
977,774.17,767.9,790.06,754.19,177000.0,0.255,0.0
978,756.69,772.17,783.25,744.65,230000.0,0.3375,0.005560619872379213
979,817.3,778.89,830.92,753.83,250000.0,0.35600000000000004,0.00870274680446026
980,753.73,750.1,780.98,703.79,360000.0,0.5425,-0.03696285739963279
981,732.85,776.53,785.52,712.87,211000.0,0.3106,0.035235301959738674
982,830.92,844.41,854.17,803.68,718000.0,0.9639,0.08741452358569535
983,835.47,807.4,835.47,807.31,429000.0,0.5845,-0.04382941935789486
984,799.1,801.87,805.82,772.67,220000.0,0.3131,-0.006849145405003698
985,781.02,801.73,807.18,781.02,107000.0,0.1507,-0.00017459189145374587
986,802.14,831.51,839.55,802.14,215000.0,0.2913,0.037144674641088615
987,832.74,833.92,842.64,825.84,148000.0,0.1983,0.002898341571358154
988,830.92,816.3,830.92,808.59,152000.0,0.2081,-0.021129125095932455
989,808.22,797.05,824.57,796.78,131000.0,0.1803,-0.02358201641553348
990,794.55,812.9,816.39,776.44,154000.0,0.2172,0.019885828994417043
991,817.26,807.04,817.26,796.92,102000.0,0.1415,-0.007208758764915779
992,792.28,821.84,828.88,784.61,164000.0,0.2257,0.01833862014274401
993,801.32,812.58,830.47,795.51,91723.0,0.1261,-0.0112673999805315
994,805.04,820.75,823.21,804.23,108000.0,0.1473,0.010054394644219533
995,826.38,833.56,851.36,812.76,272000.0,0.3601,0.015607675906183394
996,830.92,830.65,844.55,826.61,85691.0,0.1146,-0.0034910504342818838
997,830.65,817.35,830.65,813.03,68955.0,0.0938,-0.016011557214229755
998,808.68,785.93,822.75,785.52,177000.0,0.2434,-0.03844130421484071
999,779.16,788.42,803.68,771.9,335000.0,0.4791,0.003168221088392098
1000,787.06,784.79,794.6,764.81,129000.0,0.1847,-0.004604144998858417
1001,771.94,780.98,785.52,771.9,220000.0,0.316,-0.004854801921533092
1002,771.9,784.79,785.52,771.9,126000.0,0.1616,0.0048784860047632606
1003,776.35,771.03,790.06,770.08,266000.0,0.3396,-0.017533352871468844
1004,771.35,771.17,780.98,759.41,160000.0,0.2072,0.00018157529538398443
1005,770.54,763.45,774.17,758.32,87810.0,0.1143,-0.010010762866812684
1006,766.45,777.26,780.98,744.65,141000.0,0.1851,0.018088938371864538
1007,771.9,775.48,780.98,769.67,112000.0,0.1445,-0.0022900959781797514
1008,763.0,763.63,771.9,761.41,114000.0,0.1488,-0.01528085830711301
1009,762.82,749.15,775.89,747.83,65373.0,0.0862,-0.018962062779094624
1010,749.15,743.84,749.24,731.08,127000.0,0.1717,-0.00708803310418471
1011,722.22,716.64,730.99,708.83,202000.0,0.2794,-0.0365670036567004
1012,712.1,715.09,717.41,699.25,142000.0,0.2005,-0.002162871176601855
1013,715.05,686.58,715.05,669.28,210000.0,0.303,-0.039869107385084424
1014,672.5,678.77,687.44,672.5,92612.0,0.1359,-0.011375222115412753
1015,674.43,659.82,675.8,659.55,149000.0,0.2245,-0.027918146058311222
1016,655.3,648.27,655.3,639.77,246000.0,0.3839,-0.017504774029280856
1017,640.73,658.86,662.1,637.35,250000.0,0.3865,0.01633578601508634
1018,661.19,641.42,661.19,639.27,98495.0,0.1532,-0.026469963269890484
1019,639.27,657.13,663.84,635.57,203000.0,0.3115,0.024492532194194228
1020,648.4,615.98,648.4,611.92,213000.0,0.3385,-0.06262079040676882
1021,594.11,623.88,627.86,584.48,297000.0,0.4845,0.01282509172375712
1022,617.35,659.87,662.1,611.92,181000.0,0.2809,0.057687375777393024
1023,668.95,664.61,675.8,650.69,112000.0,0.1704,0.0071832330610575035
1024,650.19,640.46,655.94,634.75,229000.0,0.3573,-0.0363370999533561
1025,630.14,632.79,648.4,626.08,119000.0,0.1867,-0.011975767417168992
1026,632.79,624.2,632.79,621.01,105000.0,0.1687,-0.013574803647339428
1027,623.29,621.51,630.09,616.49,82568.0,0.1328,-0.0043095161807114035
1028,615.21,643.98,652.97,613.79,110000.0,0.1735,0.03615388328425939
1029,643.98,645.12,649.55,634.84,56194.0,0.0875,0.0017702413118418914
1030,645.12,666.72,668.95,639.27,180000.0,0.275,0.033482142857142794
1031,666.08,656.58,674.43,654.11,199000.0,0.2999,-0.015208783297336215
1032,659.87,665.76,675.8,659.87,149000.0,0.2237,0.013981540710956697
1033,662.1,666.9,672.74,658.91,105000.0,0.1575,0.001712328767123239
1034,662.15,659.87,670.23,657.54,43834.0,0.0663,-0.010541310541310467
1035,662.01,671.69,673.52,656.62,77047.0,0.1155,0.017912619152257392
1036,671.74,663.61,676.62,661.24,83892.0,0.126,-0.012029358781580846
1037,661.19,674.16,676.9,652.97,133000.0,0.198,0.015897891834059097
1038,674.43,708.63,720.55,674.43,279000.0,0.3958,0.0511302954788182
1039,698.63,721.28,723.7,696.35,142000.0,0.2026,0.01785134696527102
1040,715.89,737.49,739.73,712.33,131000.0,0.18,0.022473935226264397
1041,737.49,725.89,753.38,721.46,68300.0,0.094,-0.01572902683426214
1042,721.97,715.62,728.41,707.86,71188.0,0.0994,-0.014148149168606738
1043,718.27,736.72,737.45,718.27,70637.0,0.0977,0.029484922165395
1044,730.96,737.45,744.3,724.3,84972.0,0.11599999999999999,0.000990878488435154
1045,741.37,739.73,746.58,737.45,41663.0,0.0563,0.0030917350328836246
1046,739.68,738.72,744.2,723.79,57706.0,0.079,-0.0013653630378651638
1047,739.77,734.98,741.1,726.03,56168.0,0.0769,-0.0050628113493610405
1048,731.46,730.09,734.98,723.84,75934.0,0.1044,-0.006653242265095671
1049,725.16,726.21,735.16,715.44,51370.0,0.0711,-0.0053144132915119435
1050,717.86,717.58,730.37,715.98,44859.0,0.0626,-0.01188361493231982
1051,715.48,714.11,721.92,712.33,37050.0,0.0519,-0.004835697761922053
1052,718.63,719.0,722.83,710.28,51922.0,0.0726,0.006847684530394416
1053,714.84,701.05,721.42,696.35,66289.0,0.094,-0.02496522948539648
1054,699.55,696.44,704.48,688.59,93064.0,0.1344,-0.006575850509949244
1055,680.37,666.99,698.63,666.67,120000.0,0.1758,-0.042286485555108944
1056,661.65,674.16,680.37,653.47,66331.0,0.0995,0.01074978635361834
1057,671.19,675.62,678.45,668.04,93902.0,0.14,0.0021656580040347873
1058,675.76,680.41,696.81,669.73,196000.0,0.285,0.007089784198217819
1059,680.37,693.06,698.63,676.26,83531.0,0.1217,0.018591731456033767
