,open,close,high,low,trade value,turnover,return
70,119.11,132.66,132.66,118.01,689000.0,18.273,0.10000000000000009
71,138.11,123.02,140.0,122.7,1200000.0,30.296,-0.07266696818935625
72,116.0,114.0,118.0,111.11,737000.0,21.43,-0.07332141115265811
73,115.88,125.4,125.4,114.0,1190000.0,32.225,0.10000000000000009
74,126.8,133.99,136.8,123.19,1050000.0,26.955,0.06850079744816595
75,130.55,144.0,146.88,130.2,999000.0,23.682,0.07470706769161861
76,140.0,135.6,143.99,135.6,686000.0,16.325,-0.05833333333333335
77,131.33,139.98,140.51,131.2,476000.0,11.544,0.03230088495575223
78,139.7,142.18,148.89,139.0,482000.0,11.145,0.015716530932990525
79,142.19,132.38,143.9,129.5,454000.0,11.290999999999999,-0.06892671261780847
80,134.5,119.14,134.5,119.14,488000.0,12.959000000000001,-0.1000151080223598
81,117.06,120.29,123.33,110.8,642000.0,18.317999999999998,0.009652509652509744
82,118.0,116.59,125.18,113.97,512000.0,14.290999999999999,-0.030758999085543248
83,112.98,105.0,114.88,104.99,494000.0,15.050999999999998,-0.09940818251994166
84,97.77,94.5,99.8,94.5,162000.0,5.666,-0.09999999999999998
85,85.05,85.05,90.0,85.05,287000.0,11.109000000000002,-0.09999999999999998
86,84.0,80.0,89.0,77.11,347000.0,13.802999999999999,-0.05937683715461495
87,83.01,88.0,88.0,80.8,436000.0,17.093,0.10000000000000009
88,90.88,96.8,96.8,85.88,455000.0,16.68,0.09999999999999987
89,97.05,87.16,97.05,87.15,311000.0,11.329,-0.09958677685950412
90,82.99,78.44,84.99,78.44,244000.0,10.033,-0.1000458926112896
91,72.12,77.0,86.28,71.02,346000.0,14.589,-0.018357980622131564
92,78.9,80.87,84.7,78.23,299000.0,12.21,0.050259740259740227
93,79.0,88.96,88.96,78.01,288000.0,11.498,0.10003709657474946
94,90.0,90.94,95.5,89.0,373000.0,13.498,0.022257194244604372
95,88.61,90.29,92.99,87.51,264000.0,9.7435,-0.00714756982625897
96,90.0,91.02,93.22,89.3,207000.0,7.5583,0.008085059253516436
97,93.0,81.92,94.94,81.92,269000.0,10.254000000000001,-0.09997802680729506
98,78.18,74.9,79.9,73.91,190000.0,8.2495,-0.085693359375
99,77.0,82.39,82.39,76.2,216000.0,9.0694,0.09999999999999987
100,82.5,90.62,90.63,81.89,300000.0,11.349,0.0998907634421653
101,89.76,99.68,99.68,85.8,637000.0,22.13,0.09997792981681752
102,97.9,109.65,109.65,96.71,511000.0,16.293,0.10002006420545739
103,116.73,120.61,120.61,116.6,468000.0,13.007,0.09995440036479697
104,125.4,132.66,132.66,123.2,1360000.0,35.051,0.09990879694884325
105,132.0,128.17,138.6,124.3,1240000.0,31.75,-0.03384592190562352
106,124.65,129.8,137.9,124.54,1060000.0,26.843000000000004,0.012717484590778039
107,125.91,131.78,136.4,118.16,895000.0,23.224,0.015254237288135464
108,129.58,134.64,142.34,127.25,1020000.0,24.956999999999997,0.02170283806343898
109,133.94,127.84,136.27,125.4,648000.0,16.694000000000003,-0.050505050505050386
110,132.22,140.63,140.63,128.81,702000.0,17.259,0.10004693366708373
111,144.98,145.64,154.69,140.91,1220000.0,27.585,0.035625399985778294
112,142.12,150.92,158.36,141.9,1090000.0,24.204,0.03625377643504524
113,147.98,148.02,151.78,145.16,786000.0,17.679000000000002,-0.01921547839915172
114,148.06,147.56,153.98,146.9,657000.0,14.639000000000001,-0.0031076881502499765
115,145.56,150.4,153.1,140.8,857000.0,19.208,0.019246408240715773
116,152.66,165.44,165.44,150.42,1340000.0,27.619,0.09999999999999987
117,175.45,181.99,181.99,168.88,1520000.0,28.521,0.10003626692456491
118,184.39,200.18,200.18,184.1,1600000.0,27.889,0.09995054673333703
119,207.68,193.6,216.04,184.78,2040000.0,33.534,-0.032870416625037535
120,190.55,212.96,212.96,190.55,1550000.0,25.504,0.10000000000000009
121,222.2,234.26,234.26,219.98,1490000.0,21.796999999999997,0.10001878287002253
122,210.83,210.83,229.42,210.83,1440000.0,22.267,-0.10001707504482193
123,231.91,231.91,231.91,216.7,2120000.0,30.756,0.0999857705260161
124,228.81,243.11,252.96,208.72,3200000.0,47.626999999999995,0.04829459704195593
125,228.56,228.41,242.01,224.18,2540000.0,36.838,-0.0604664555139649
126,205.57,205.57,215.56,205.57,2690000.0,15.355,-0.09999562190797251
127,185.02,189.16,204.03,185.02,3510000.0,21.659000000000002,-0.07982682298000676
128,187.0,189.64,194.92,183.0,2770000.0,17.133,0.002537534362444527
129,187.47,201.96,208.08,187.47,4210000.0,25.151999999999997,0.06496519721577743
130,200.2,191.91,205.62,191.87,4310000.0,25.369,-0.049762329174093956
131,185.33,180.4,188.94,177.1,3010000.0,19.419,-0.05997603043093114
132,182.25,180.4,187.42,179.06,2380000.0,15.304,0.0
133,180.4,185.68,188.21,179.3,2940000.0,18.719,0.029268292682926855
134,182.45,186.7,192.94,181.7,3310000.0,20.715999999999998,0.005493321844032728
135,188.48,190.74,196.9,187.0,2820000.0,17.264,0.02163899303695782
136,190.74,185.64,190.74,182.6,2140000.0,13.546,-0.02673796791443861
137,183.37,189.42,191.36,181.92,2620000.0,16.326,0.020361990950226172
138,187.0,183.04,190.96,181.09,2260000.0,14.369000000000002,-0.03368176538908241
139,183.48,164.74,183.7,164.74,2800000.0,19.154,-0.09997814685314677
140,161.29,156.64,163.79,156.51,1460000.0,10.639000000000001,-0.04916838654850075
141,154.22,160.87,161.22,154.0,1230000.0,9.0888,0.02700459652706866
142,158.36,156.51,159.9,152.33,1040000.0,7.8639,-0.027102629452352867
143,157.3,158.93,159.46,154.66,918000.0,6.8362,0.015462270781419818
144,158.43,156.07,159.94,155.37,830000.0,6.1825,-0.017995343862077684
145,155.76,156.6,157.3,149.82,1090000.0,8.3233,0.0033959120907285367
146,154.47,157.04,159.24,153.39,1120000.0,8.4037,0.0028097062579821586
147,157.85,168.3,172.75,153.56,1980000.0,14.104000000000001,0.0717014773306166
148,166.54,166.28,172.15,165.84,1580000.0,10.978,-0.0120023767082591
149,167.8,167.84,172.24,165.97,1240000.0,8.6145,0.00938176569641569
150,158.4,151.06,159.5,151.06,961000.0,7.3467,-0.099976167778837
151,146.33,143.0,148.53,141.9,931000.0,7.5133,-0.05335628227194489
152,144.1,142.01,147.05,141.02,985000.0,8.0184,-0.006923076923077032
153,137.17,135.77,138.52,129.78,904000.0,7.8743,-0.043940567565664224
154,135.7,132.66,139.04,131.19,820000.0,7.1505,-0.022906385799513984
155,134.86,135.92,136.16,133.32,791000.0,6.8752,0.024574099200964872
156,136.12,136.51,138.58,132.05,1180000.0,10.175,0.004340788699234821
157,134.05,128.7,134.16,127.18,969000.0,8.721,-0.05721192586623691
158,128.92,137.02,141.57,128.75,2100000.0,17.748,0.06464646464646484
159,134.25,140.67,141.57,133.43,1850000.0,15.735,0.026638446942052196
160,141.79,140.76,144.32,138.16,1490000.0,12.39,0.000639795265515053
161,139.7,152.13,154.84,138.21,2550000.0,20.39,0.08077578857630008
162,150.7,147.32,155.1,146.79,2030000.0,15.738,-0.03161769539209891
163,145.97,152.22,155.5,141.9,1680000.0,13.255999999999998,0.03326092859082275
164,150.7,149.21,153.59,148.53,1240000.0,9.626,-0.019774011299435013
165,147.14,150.55,151.83,144.1,546000.0,4.3189,0.008980631324978283
166,151.8,146.7,157.39,143.66,2130000.0,16.602,-0.02557289936898055
167,139.7,132.02,140.52,132.02,1510000.0,13.052,-0.10006816632583493
168,126.26,125.6,129.54,122.34,1230000.0,11.415999999999999,-0.0486289956067264
169,125.14,129.19,131.72,124.54,1120000.0,10.161,0.02858280254777079
170,128.06,130.09,137.72,128.06,1260000.0,11.155,0.006966483473953122
171,129.36,129.8,133.76,128.17,920000.0,8.2292,-0.002229225920516553
172,129.91,129.36,130.86,123.2,844000.0,7.7433,-0.003389830508474523
173,131.12,126.85,131.94,126.39,880000.0,8.0041,-0.01940321583178739
174,127.38,129.78,130.29,125.2,829000.0,7.6,0.02309814741821059
175,130.68,132.29,136.38,128.44,1280000.0,11.292,0.019340422253043554
176,131.76,128.72,134.11,123.2,1190000.0,10.792,-0.026986166754856655
177,127.6,132.0,133.1,127.29,971000.0,8.6685,0.025481665630826544
178,132.49,145.2,145.2,132.18,2570000.0,21.416,0.09999999999999987
179,149.38,159.72,159.72,148.77,3180000.0,24.221999999999998,0.10000000000000009
180,160.8,159.5,164.56,154.14,3440000.0,25.348000000000003,-0.0013774104683195176
181,158.4,156.07,163.9,155.76,2270000.0,16.653,-0.021504702194357406
182,154.44,155.04,157.3,152.46,1750000.0,13.248,-0.006599602742359156
183,156.31,156.18,159.26,152.9,1790000.0,13.478,0.007352941176470784
184,155.98,153.96,157.28,152.75,1260000.0,9.5309,-0.014214368036880476
185,154.0,150.97,154.82,148.53,1250000.0,9.6762,-0.019420628734736378
186,149.82,151.1,154.8,147.62,1450000.0,11.219000000000001,0.0008610982314367632
187,152.53,145.16,154.73,144.9,1520000.0,11.94,-0.039311714096624706
188,145.18,145.18,146.3,139.7,1380000.0,11.289000000000001,0.00013777900248013175
189,146.26,147.76,151.3,142.81,1740000.0,13.843,0.017771042843366835
190,147.95,151.85,153.92,147.27,1970000.0,15.254000000000001,0.027680021656740772
191,153.06,146.94,153.78,145.91,1270000.0,10.029,-0.032334540665130085
192,146.92,151.14,152.64,144.1,1400000.0,10.974,0.02858309514087365
193,149.65,158.93,165.66,148.17,2530000.0,18.871,0.05154161704380056
194,157.92,154.11,159.5,154.03,1580000.0,11.835,-0.030327817278046898
195,154.22,151.69,156.2,151.3,1230000.0,9.3707,-0.01570306923625997
196,151.83,151.01,154.55,150.48,958000.0,7.3769,-0.004482826817852281
197,149.93,140.8,150.7,139.95,1780000.0,14.449000000000002,-0.06761141646248581
198,139.31,141.57,142.06,137.72,945000.0,7.9172,0.005468749999999911
199,140.8,128.72,141.57,127.95,1520000.0,13.33,-0.09076781804054523
200,129.05,128.48,130.99,125.42,791000.0,7.223,-0.0018645121193288094
201,129.1,128.31,130.37,127.16,568000.0,5.1759,-0.0013231631382315534
202,127.34,129.3,130.88,122.34,736000.0,6.8123,0.007715688566752421
203,128.92,129.58,130.53,128.09,467000.0,4.2322,0.002165506573859277
204,129.47,127.93,129.67,127.18,499000.0,4.5617,-0.012733446519524683
205,128.33,129.87,130.44,127.23,685000.0,6.2064,0.015164543109513096
206,128.86,127.69,129.56,127.27,521000.0,4.7624,-0.016786016786016877
207,127.78,127.73,127.98,124.57,468000.0,4.3411,0.00031325867334963675
208,128.46,132.2,133.94,127.8,919000.0,8.2116,0.034995694042119885
209,132.44,130.99,133.74,130.57,704000.0,6.2716,-0.009152798789712424
210,131.01,127.82,131.98,127.62,563000.0,5.0888,-0.024200320635163086
211,126.06,128.15,128.7,126.06,473000.0,4.3484,0.002581755593803914
212,128.06,140.98,140.98,126.72,767000.0,6.537999999999999,0.10011705033164242
213,153.32,155.08,155.08,148.02,2790000.0,21.368000000000002,0.10001418640941995
214,151.8,146.92,152.64,146.68,3030000.0,23.726999999999997,-0.05261800361103963
215,146.7,149.05,153.96,145.78,2900000.0,22.729,0.01449768581541
216,148.06,145.69,151.56,145.47,1800000.0,14.245999999999999,-0.022542770882254315
217,144.76,141.33,148.06,141.16,1180000.0,9.6496,-0.029926556386848713
218,140.8,143.55,144.59,140.61,929000.0,7.6437,0.015707917639566915
219,144.08,144.15,148.06,143.0,1280000.0,10.339,0.004179728317659226
220,142.56,140.5,142.56,137.57,1050000.0,8.8277,-0.025320846340617487
221,142.48,140.03,144.92,140.01,1070000.0,8.7781,-0.003345195729537398
222,138.6,139.35,140.76,137.9,555000.0,4.6704,-0.004856102263800621
223,140.08,140.12,143.77,139.81,678000.0,5.6242,0.005525654825977888
224,139.7,143.03,149.58,138.6,1120000.0,9.1895,0.02076791321724225
225,141.95,141.27,144.1,141.05,757000.0,6.2217,-0.012305110815912679
226,140.91,143.0,144.48,140.85,933000.0,7.6572,0.012246053656119305
227,145.2,143.22,146.3,142.37,752000.0,6.1215,0.0015384615384614886
228,143.0,143.84,144.92,137.9,1010000.0,8.392999999999999,0.0043290043290042934
229,145.09,141.09,145.09,140.87,792000.0,6.4941,-0.019118464961067838
230,140.69,140.78,143.0,139.33,604000.0,5.0193,-0.0021971791055355183
231,140.8,138.01,141.2,138.01,660000.0,5.5631,-0.019676090353743514
232,133.32,128.26,135.26,128.22,969000.0,8.6221,-0.07064705456126363
233,129.58,129.34,131.3,128.28,507000.0,4.5971,0.00842039607048184
234,128.68,129.78,131.08,128.06,401000.0,3.6306,0.0034018865006957277
235,130.24,132.0,135.02,129.58,573000.0,5.0702,0.01710587147480358
236,130.92,130.81,131.34,130.07,312000.0,2.8022,-0.009015151515151532
237,131.17,131.08,133.45,130.57,327000.0,2.9087,0.002064062380552123
238,132.02,131.45,132.75,131.08,368000.0,3.2737,0.0028227036924013404
239,130.66,129.54,131.61,129.54,364000.0,3.2753,-0.014530239634842124
240,130.18,128.92,131.3,128.79,471000.0,4.2473,-0.00478616643507801
241,128.81,131.78,131.78,128.44,550000.0,4.9455,0.022184300341296925
242,132.05,130.37,132.4,129.87,338000.0,3.0279,-0.010699650933373772
243,130.7,130.68,131.89,130.37,409000.0,3.6614,0.002377847664339905
244,130.26,132.09,132.09,130.26,457000.0,4.0722,0.010789715335169925
245,133.96,135.15,136.51,132.79,691000.0,6.0107,0.02316602316602312
246,135.52,134.18,135.81,133.15,529000.0,4.6269,-0.007177210506844278
247,133.78,134.62,134.75,133.1,419000.0,3.6647,0.003279177224623675
248,134.66,135.94,140.03,133.32,975000.0,8.3683,0.009805378101322093
249,134.6,133.72,134.71,133.37,500000.0,4.375,-0.016330734147417925
250,132.0,129.85,132.6,128.64,658000.0,5.9,-0.02894107089440623
251,130.02,132.22,132.84,129.41,478000.0,4.2779,0.01825182903350031
252,132.11,132.49,137.17,131.52,707000.0,6.1792,0.002042051126909694
253,132.51,133.34,134.64,131.41,541000.0,4.7712,0.006415578534229027
254,132.9,131.32,134.64,130.9,560000.0,4.9532,-0.015149242537873198
255,130.7,133.1,133.21,129.36,598000.0,5.3142,0.013554675601583854
256,133.06,135.06,139.66,132.29,1140000.0,9.9154,0.014725770097671065
257,133.32,131.74,134.07,131.34,699000.0,6.1248,-0.024581667407078234
258,131.56,132.24,133.5,131.47,404000.0,3.542,0.003795354486108904
259,132.05,129.63,133.06,129.54,622000.0,5.5196,-0.019736842105263275
260,128.7,130.24,130.68,128.7,321000.0,2.8679,0.004705700840854865
261,130.57,131.01,131.3,129.85,411000.0,3.6578,0.00591216216216206
262,130.59,127.91,130.59,127.16,706000.0,6.3795,-0.02366231585375156
263,126.52,127.91,130.22,126.52,640000.0,5.8063,0.0
264,127.69,128.0,130.37,127.6,541000.0,4.8847,0.0007036197326244498
265,127.4,125.71,127.4,125.14,546000.0,5.0375,-0.01789062500000005
266,126.15,126.72,128.13,126.06,478000.0,4.3793,0.008034364807891325
267,127.05,124.5,127.05,122.67,598000.0,5.5675,-0.017518939393939337
268,125.84,125.29,126.15,124.54,477000.0,4.4227,0.006345381526104532
269,125.4,127.49,128.68,123.82,776000.0,7.1681,0.017559262510974394
270,127.62,127.87,129.67,127.32,727000.0,6.5743,0.0029806259314457684
271,128.04,131.72,133.32,126.68,1290000.0,11.539000000000001,0.030108704152655097
272,131.78,129.41,132.84,129.36,924000.0,8.2132,-0.017537200121469754
273,128.64,127.93,128.77,127.23,458000.0,4.1569,-0.01143651958890346
274,128.02,126.72,129.1,126.55,440000.0,4.0139,-0.009458297506448887
275,126.13,126.35,127.56,125.62,361000.0,3.3237,-0.0029198232323233153
276,126.52,128.04,128.88,126.06,488000.0,4.3971,0.013375544123466643
277,128.7,133.65,140.85,128.09,2590000.0,21.791,0.04381443298969079
278,130.9,128.13,132.77,127.62,1490000.0,13.100999999999999,-0.04130190796857469
279,127.6,130.02,133.63,127.34,1130000.0,9.9715,0.014750643877312175
280,130.04,133.76,135.63,128.26,1520000.0,13.109000000000002,0.02876480541455151
281,132.68,134.58,137.5,130.68,1740000.0,14.841,0.0061303827751197915
282,133.65,135.79,139.7,133.12,1690000.0,14.151,0.008990934759993907
283,135.52,134.64,136.8,133.98,889000.0,7.5494,-0.008468959422637923
284,134.75,130.9,135.83,130.9,963000.0,8.2824,-0.02777777777777768
285,128.04,130.11,134.14,127.6,632000.0,5.5393,-0.006035141329258864
286,129.85,125.69,131.39,125.53,971000.0,8.6948,-0.03397125509184551
287,126.46,126.28,126.9,125.07,486000.0,4.4199,0.004694088630758264
288,126.39,125.51,127.34,125.29,502000.0,4.5599,-0.0060975609756097615
289,125.4,126.17,128.04,124.76,607000.0,5.4999,0.005258545135845782
290,125.4,113.57,126.66,113.57,1050000.0,10.083,-0.0998652611555838
291,112.2,110.68,112.82,108.2,623000.0,6.4529,-0.025446860966804485
292,111.08,108.48,111.54,108.24,422000.0,4.4054,-0.01987712323816415
293,108.48,110.13,111.52,108.48,460000.0,4.7734,0.015210176991150348
294,110.33,111.28,113.04,109.67,365000.0,3.7588,0.010442204667211463
295,111.54,111.43,113.52,110.05,331000.0,3.4034,0.0013479511143064116
296,111.48,110.73,112.2,109.69,272000.0,2.8048,-0.00628197074396486
297,111.5,111.43,111.76,110.4,251000.0,2.5937,0.006321683373972764
298,111.1,110.13,111.1,109.19,263000.0,2.7349,-0.011666517095934803
299,111.1,109.83,113.3,109.47,475000.0,4.8821,-0.002724053391446435
300,108.04,107.16,108.24,102.32,485000.0,5.3044,-0.024310297732859865
301,106.59,105.93,109.17,105.82,294000.0,3.1469,-0.011478163493840898
302,105.82,103.16,106.46,102.85,327000.0,3.5817,-0.026149343906353373
303,102.7,102.5,104.5,102.46,261000.0,2.8960000000000004,-0.006397828615742451
304,103.05,101.2,103.38,100.94,267000.0,3.0013,-0.012682926829268304
305,101.22,102.32,103.25,101.22,232000.0,2.5978,0.011067193675889264
306,102.35,104.04,104.46,101.49,367000.0,4.0717,0.01681000781860842
307,103.6,103.4,104.79,102.39,358000.0,3.9601,-0.006151480199923065
308,103.4,100.41,103.6,100.39,344000.0,3.8766,-0.028916827852998206
309,99.62,100.94,101.62,99.0,186000.0,2.1122,0.005278358729210231
310,101.8,99.84,101.8,99.66,202000.0,2.2981,-0.010897562908658509
311,99.24,100.34,102.81,98.14,375000.0,4.2736,0.005008012820512775
312,99.44,100.92,102.26,99.24,350000.0,3.9626,0.005780346820809301
313,100.98,99.2,103.12,98.58,425000.0,4.8023,-0.017043202536662694
314,99.44,89.76,99.62,89.28,577000.0,7.1288,-0.09516129032258058
315,88.02,91.46,93.68,83.6,587000.0,7.5563,0.01893939393939381
316,88.88,90.84,94.16,87.56,448000.0,5.6649,-0.006778919746337042
317,89.19,89.34,91.26,88.66,230000.0,2.931,-0.01651254953764858
318,89.45,91.15,93.02,89.45,343000.0,4.2905,0.020259682113275224
319,90.86,91.24,92.75,90.86,240000.0,3.0047,0.0009873834339000354
320,90.55,88.9,91.52,88.86,207000.0,2.639,-0.025646646207803436
321,88.35,89.74,91.13,88.35,204000.0,2.5975,0.0094488188976376
322,89.63,89.74,90.73,89.21,183000.0,2.3281,0.0
323,89.98,88.71,90.11,87.74,180000.0,2.3255,-0.011477601961221273
324,88.71,90.86,92.84,88.18,308000.0,3.8933,0.02423627550445273
325,90.42,89.78,90.97,89.32,202000.0,2.5732,-0.011886418666079646
326,89.78,92.29,92.45,89.78,420000.0,5.2548,0.02795722878146578
327,92.27,92.47,94.34,91.37,434000.0,5.3614,0.0019503738216490873
328,92.14,90.22,92.6,89.89,349000.0,4.3879,-0.024332215853790418
329,89.76,91.04,91.94,89.1,270000.0,3.4084,0.00908889381511857
330,91.63,91.04,92.84,90.86,262000.0,3.2807,0.0
331,90.47,89.92,92.34,89.89,299000.0,3.7667,-0.012302284710017597
332,89.59,90.51,91.85,89.15,271000.0,3.4231,0.006561387900355875
333,90.42,88.44,91.17,88.29,281000.0,3.6019,-0.02287040106065641
334,88.05,88.55,89.21,87.14,224000.0,2.9055,0.0012437810945273853
335,88.35,90.86,91.85,88.29,488000.0,6.1911,0.026086956521739202
336,90.62,94.29,99.68,89.56,780000.0,9.5515,0.03775038520801233
337,93.68,93.17,93.94,92.42,433000.0,5.3254,-0.01187824795842618
338,93.28,93.7,95.22,92.86,454000.0,5.5148,0.005688526349683309
339,94.16,92.53,95.04,92.47,327000.0,4.0105,-0.012486659551760981
340,92.27,92.2,93.22,91.52,255000.0,3.1744,-0.0035664108937641936
341,91.83,91.85,93.17,91.63,284000.0,3.5326,-0.00379609544468551
342,92.09,89.65,92.36,89.59,298000.0,3.7568,-0.02395209580838309
343,89.04,89.87,90.49,88.4,225000.0,2.8828,0.0024539877300613355
344,89.54,91.61,92.09,89.54,285000.0,3.5811,0.019361299655057174
345,91.46,93.02,93.17,91.3,361000.0,4.4753,0.015391332823927462
346,93.28,93.15,94.34,91.9,353000.0,4.36,0.0013975489142121766
347,92.97,94.32,96.63,91.94,768000.0,9.3087,0.01256038647342983
348,93.72,92.47,94.16,92.42,358000.0,4.3989,-0.019614079728583533
349,92.34,92.07,92.38,90.44,266000.0,3.3314,-0.004325727262896151
350,92.4,92.78,93.85,91.74,332000.0,4.1022,0.007711523840556289
351,91.96,93.28,94.56,91.17,514000.0,6.3183,0.005389092476826951
352,92.89,93.37,94.43,92.89,373000.0,4.5659,0.0009648370497428171
353,93.46,92.45,95.68,92.4,545000.0,6.6281,-0.009853271928885077
354,91.7,91.61,92.16,90.6,317000.0,3.9714,-0.009085992428339629
355,91.74,91.04,92.18,90.88,219000.0,2.7521,-0.006222028162864213
356,90.88,88.84,90.88,88.82,367000.0,4.7045,-0.024165202108963113
357,88.62,89.54,90.14,87.56,259000.0,3.3302,0.007879333633498353
358,89.21,89.43,89.98,88.9,167000.0,2.1318,-0.0012285012285012664
359,89.5,88.55,89.85,88.44,181000.0,2.3304,-0.009840098400984099
360,88.02,87.78,88.88,87.39,229000.0,2.9808,-0.008695652173912993
361,87.76,86.15,88.2,85.56,271000.0,3.5766,-0.018569150148097457
362,85.69,80.08,85.69,79.6,445000.0,6.1306,-0.07045850261172382
363,80.13,80.24,81.18,78.76,304000.0,4.3461,0.0019980019980019303
364,80.26,81.29,81.6,80.19,199000.0,2.812,0.01308574277168506
365,80.96,81.36,82.79,80.57,212000.0,2.9810000000000003,0.0008611145282322319
366,81.45,80.19,81.53,80.06,212000.0,3.0103,-0.014380530973451378
367,79.42,75.68,79.42,74.8,370000.0,5.4998,-0.056241426611796874
368,75.66,75.97,76.3,74.3,271000.0,4.1074,0.00383192389006326
